Date	Home-Team	Away-Team	For	Against	Attendance	Competition	Comp	Comments	Referee	Awarded	Round	Period	
5/21/2011	Chivas El Paso Patriots	Baton Rouge Capitals	1	0	761	League Game	LGE		Stradford, Orion	As Scored	0	0	
5/21/2011	Houston Dynamo	New York Red Bulls	2	2	25,314	League Game	LGE		Guzman, Juan	As Scored	0	0	
5/21/2011	Philadephia Union	Chicago Fire	2	1	18,379	League Game	LGE		Grajeda, Hilario	As Scored	0	0	
5/21/2011	Pittsburgh Riverhounds	FC New York	2	0	1,421	League Game	LGE		Montanino, Steve	As Scored	0	0	
5/21/2011	Portland Timbers	Columbus Crew	1	0	18,627	League Game	LGE		Jurisevic, Edvin	As Scored	0	0	
5/21/2011	San Jose Earthquakes	New England Revolution	2	1	9,736	League Game	LGE		Reyes, Yader	As Scored	0	0	
5/21/2011	Seattle Sounders	Sporting Kansas City	1	0	36,098	League Game	LGE		Gamble, Geoff	As Scored	0	0	
5/21/2011	Tampa Bay Rowdies	Montreal Impact	3	0	3,343	League Game	LGE			As Scored	0	0	
5/21/2011	Wilmington Hammerheads	Charleston Battery	3	0	4,732	League Game	LGE		Sadowski, Jim	As Scored	0	0	
5/22/2011	Akron Summit Assault	Indiana Invaders	1	0	178	League Game	LGE		Saia, Sal	As Scored	0	0	
5/22/2011	Colorado Rapids	Toronto FC	0	0	13,598	League Game	LGE		Okulaja, Abiodun	As Scored	0	0	
5/22/2011	D.C. United	AFC Ajax - Netherlands	1	2	10,728	World Football Challenge	WFC		Geiger, Mark	As Scored	0	0	
5/22/2011	FC Dallas 96	Real Salt Lake	0	0	10,550	League Game	LGE		Gantar, David	As Scored	0	0	
5/22/2011	Harrisburg City Islanders	Orlando City	1	3	921	League Game	LGE		Roslund, Bryan	As Scored	0	0	
5/22/2011	Pittsburgh Riverhounds	Los Angeles Blues	0	3	725	League Game	LGE		Evangelos, Andrew	As Scored	0	0	
5/23/2011	FC Edmonton	NSC Minnesota Stars	2	1	2,260	League Game	LGE			As Scored	0	0	
5/24/2011	Charleston Battery	Richmond Kickers	2	1	2,461	League Game	LGE			As Scored	0	0	
5/25/2011	Los Angeles Galaxy	Houston Dynamo	1	0	14,458	League Game	LGE		Penso, Chris	As Scored	0	0	
5/25/2011	New York Red Bulls	Colorado Rapids	2	2	18,081	League Game	LGE		Gonzalez, Jorge	As Scored	0	0	
5/25/2011	Orlando City	Richmond Kickers	2	0	4,517	League Game	LGE		Attai, Kian	As Scored	0	0	
5/25/2011	Portland Timbers	AFC Ajax - Netherlands	0	2	18,627	World Football Challenge	WFC		Salazar, Ricardo	As Scored	0	0	
5/25/2011	Seattle Sounders	FC Dallas 96	0	1	36,026	League Game	LGE		Toledo, Baldomero	As Scored	0	0	
5/25/2011	Alpha United - Guyana	Puerto Rico Islanders	1	3	1,500	CFU Club Championship	CFU			As Scored	0	0	
5/25/2011	Netherlands	U.S. U-18 MNT	1	1	300	Friendly	FDLY			As Scored	0	0	
5/26/2011	Portugal	U.S. U-18 MNT	1	0	350	Friendly	FDLY			As Scored	0	0	
5/27/2011	Baton Rouge Capitals	Rio Grande Valley Grandes FC	1	0	446	League Game	LGE		Jacobs, Mitch	As Scored	0	0	
5/27/2011	Puerto Rico Islanders	Tempete - Haiti	3	1	100	CFU Club Championship	CFU			As Scored	0	0	
5/27/2011	Rochester Rhinos	Wilmington Hammerheads	1	1	3,027	League Game	LGE		Montanino, Steve	As Scored	0	0	
5/28/2011	Carolina RailHawks	Atlanta Silverbacks	2	0	3,015	League Game	LGE			As Scored	0	0	
5/28/2011	Charleston Battery	Harrisburg City Islanders	2	1	3,715	League Game	LGE		Mauws, Rob	As Scored	0	0	
5/28/2011	Chicago Fire	San Jose Earthquakes	2	2	11,926	League Game	LGE		Okulaja, Abiodun	As Scored	0	0	
5/28/2011	Colorado Rapids	Sporting Kansas City	1	1	16,439	League Game	LGE		Grajeda, Hilario	As Scored	0	0	
5/28/2011	Columbus Crew	CD Chivas USA	3	3	9,431	League Game	LGE		Anno, Jasen	As Scored	0	0	
5/28/2011	Dayton Dutch Lions	Charlotte Eagles	1	1	100	League Game	LGE			As Scored	0	0	
5/28/2011	Ft. Lauderdale Strikers	Montreal Impact	0	0	4,755	League Game	LGE			As Scored	0	0	
5/28/2011	Houston Dynamo	FC Dallas 96	2	2	16,709	League Game	LGE		Vaughn, Terry	As Scored	0	0	
5/28/2011	New England Revolution	Los Angeles Galaxy	0	1	21,793	League Game	LGE		Gonzalez, Jorge	As Scored	0	0	
5/28/2011	NSC Minnesota Stars	Tampa Bay Rowdies	0	0	2,019	League Game	LGE			As Scored	0	0	
5/28/2011	Pittsburgh Riverhounds	Wilmington Hammerheads	0	0	1,005	League Game	LGE		White, Jason	As Scored	0	0	
5/28/2011	Real Salt Lake	Seattle Sounders	1	2	14,674	League Game	LGE		Kadlecik, Mark	As Scored	0	0	
5/28/2011	Richmond Kickers	FC New York	2	2	2,545	League Game	LGE		Sadowski, Jim	As Scored	0	0	
5/28/2011	Toronto FC	Philadephia Union	2	6	20,122	League Game	LGE		Bratsis, Niko	As Scored	0	0	
5/28/2011	Vancouver Whitecaps	New York Red Bulls	1	1	21,000	League Game	LGE		Geiger, Mark	As Scored	0	0	
5/28/2011	U.S. U-18 MNT	Finland	0	0	0	Friendly	FDLY			As Scored	0	0	
5/29/2011	Abbotsford Mariners	Vancouver Whitecaps Residency	0	1	168	League Game	LGE		Jecanski, Sasa	As Scored	0	0	
5/29/2011	Baton Rouge Capitals	Laredo Heat	0	1	100	League Game	LGE			As Scored	0	0	
5/29/2011	Colorado Rapids	Sporting Kansas City	1	1	100	MLS Reserve League	ResL			As Scored	0	0	
5/29/2011	Houston Dynamo	FC Dallas 96	2	3	100	MLS Reserve League	ResL			As Scored	0	0	
5/29/2011	Portland Timbers	D.C. United	2	3	18,627	League Game	LGE		Gamble, Geoff	As Scored	0	0	
5/29/2011	Toronto FC	Philadephia Union	0	0	100	MLS Reserve League	ResL			As Scored	0	0	
5/30/2011	FC New York	Rochester Rhinos	2	1	1,030	League Game	LGE			As Scored	0	0	
5/30/2011	New York Red Bulls	Columbus Crew	1	6	100	MLS Reserve League	ResL			As Scored	0	0	
5/30/2011	Portland Timbers	Seattle Sounders	0	2	3,393	MLS Reserve League	ResL		Lagraff, Ronald	As Scored	0	0	
5/31/2011	FC Edmonton	Tampa Bay Rowdies	4	0	1,838	League Game	LGE			As Scored	0	0	
5/31/2011	Harrisburg City Islanders	Pittsburgh Riverhounds	4	2	838	League Game	LGE		Bongaardt, Ian	As Scored	0	0	
6/1/2011	CD Chivas USA	Vancouver Whitecaps	1	1	11,753	League Game	LGE		Salazar, Ricardo	As Scored	0	0	
6/1/2011	Puerto Rico Islanders	NSC Minnesota Stars	1	1	100	League Game	LGE			As Scored	0	0	
6/2/2011	Orlando City	Charlotte Eagles	0	0	100	League Game	LGE		Dellavia, Donald	As Scored	0	0	
6/3/2011	Antigua Barracuda FC	Rochester Rhinos	1	2	100	League Game	LGE			As Scored	0	0	
6/3/2011	FC New York	Charleston Battery	1	1	1,014	League Game	LGE			As Scored	0	0	
6/3/2011	Los Angeles Galaxy	D.C. United	0	0	20,036	League Game	LGE		Petrescu, Silviu	As Scored	0	0	
6/4/2011	Abbotsford Mariners	North Sound SeaWolves	1	1	101	League Game	LGE		Ruch, Alain	As Scored	0	0	
6/4/2011	Akron Summit Assault	Cincinnati Kings	2	0	161	League Game	LGE		Testa, Vito	As Scored	0	0	
6/4/2011	Atlanta Silverbacks	NSC Minnesota Stars	0	2	2,447	League Game	LGE			As Scored	0	0	
6/4/2011	CD Chivas USA	Portland Timbers	1	0	14,076	League Game	LGE		Penso, Chris	As Scored	0	0	
6/4/2011	Chicago Fire	Seattle Sounders	0	0	13,839	League Game	LGE		Vaughn, Terry	As Scored	0	0	
6/4/2011	Colorado Rapids	Philadephia Union	1	1	12,779	League Game	LGE		Anno, Jasen	As Scored	0	0	
6/4/2011	Dayton Dutch Lions	Pittsburgh Riverhounds	2	1	500	League Game	LGE		Terry, Kevin	As Scored	0	0	
6/4/2011	FC Dallas 96	New England Revolution	1	0	10,363	League Game	LGE		Kadlecik, Mark	As Scored	0	0	
6/4/2011	Ft. Lauderdale Strikers	Puerto Rico Islanders	3	2	3,218	League Game	LGE			As Scored	0	0	
6/4/2011	Harrisburg City Islanders	Charleston Battery	1	0	2,038	League Game	LGE		McCloskey, John	As Scored	0	0	
6/4/2011	Montreal Impact	FC Edmonton	2	0	11,232	League Game	LGE			As Scored	0	0	
6/4/2011	New York Red Bulls	Columbus Crew	1	1	20,393	League Game	LGE		Bratsis, Niko	As Scored	0	0	
6/4/2011	Real Salt Lake	Vancouver Whitecaps	2	0	15,174	League Game	LGE		Guzman, Juan	As Scored	0	0	
6/4/2011	San Jose Earthquakes	Houston Dynamo	2	0	9,270	League Game	LGE		Prus, Alex	As Scored	0	0	
6/4/2011	Tampa Bay Rowdies	Carolina RailHawks	1	2	2,688	League Game	LGE			As Scored	0	0	
6/4/2011	Toronto FC	Sporting Kansas City	0	0	19,962	League Game	LGE		Reyes, Yader	As Scored	0	0	
6/4/2011	Wilmington Hammerheads	Orlando City	2	4	3,853	League Game	LGE		Davis, Jeff	As Scored	0	0	
6/4/2011	U.S. USNT	Spain	0	4	64,121	Friendly	FDLY			As Scored	0	0	
6/5/2011	Abbotsford Mariners	Tacoma Tide	3	4	89	League Game	LGE		Smiley, Ruben	As Scored	0	0	
6/5/2011	Antigua Barracuda FC	Rochester Rhinos	2	2	1,500	League Game	LGE		Willet, Bryan	As Scored	0	0	
6/5/2011	Baton Rouge Capitals	Nashville Metros	0	1	100	League Game	LGE		Gordon, Chris	As Scored	0	0	
6/5/2011	CD Chivas USA	Portland Timbers	3	3	100	MLS Reserve League	ResL		Stott, Kevin	As Scored	0	0	
6/6/2011	San Jose Earthquakes	Los Angeles Galaxy	3	0	100	MLS Reserve League	ResL			As Scored	0	0	
6/7/2011	Cincinnati Kings	Akron Summit Assault	2	2	109	League Game	LGE		Basu, Sandio	As Scored	0	0	
6/7/2011	D.C. United	New England Revolution	2	2	52	MLS Reserve League	ResL			As Scored	0	0	
6/7/2011	Houston Dynamo	Colorado Rapids	1	0	100	MLS Reserve League	ResL			As Scored	0	0	
6/7/2011	Seattle Sounders	Vancouver Whitecaps	2	0	100	MLS Reserve League	ResL			As Scored	0	0	
6/7/2011	U.S. USNT	Canada	2	0	28,209	Gold Cup	GCup			As Scored	0	0	
6/8/2011	Atlanta Silverbacks	Montreal Impact	2	1	2,880	League Game	LGE			As Scored	0	0	
6/8/2011	Columbus Crew	Real Salt Lake	2	1	9,650	League Game	LGE		Salazar, Ricardo	As Scored	0	0	
6/8/2011	Harrisburg City Islanders	Dayton Dutch Lions	4	1	1,333	League Game	LGE		Nagle, Stan	As Scored	0	0	
6/9/2011	Sporting Kansas City	Chicago Fire	0	0	19,925	League Game	LGE		Kennedy, Michael	As Scored	0	0	
6/9/2011	Laredo Heat	Baton Rouge Capitals	0	1	680	League Game	LGE		Friedman, Nathanial	As Scored	0	0	
6/10/2011	FC Edmonton	Carolina RailHawks	0	1	1,846	League Game	LGE			As Scored	0	0	
6/10/2011	FC New York	Dayton Dutch Lions	3	0	100	League Game	LGE			As Scored	0	0	
6/10/2011	New York Red Bulls	New England Revolution	2	1	21,201	League Game	LGE		Vaughn, Terry	As Scored	0	0	
6/10/2011	Orlando City	Antigua Barracuda FC	1	2	5,943	League Game	LGE		Mauws, Rob	As Scored	0	0	
6/10/2011	Wilmington Hammerheads	Pittsburgh Riverhounds	3	1	2,836	League Game	LGE		Agbeko, Justus	As Scored	0	0	
6/11/2011	Abbotsford Mariners	Portland Timbers U23	1	0	100	League Game	LGE		Barrington, Phil	As Scored	0	0	
6/11/2011	Charlotte Eagles	Wilmington Hammerheads	3	0	918	League Game	LGE		Jozaitis, Matt	As Scored	0	0	
6/11/2011	D.C. United	San Jose Earthquakes	2	4	14,105	League Game	LGE		Chapin, Andrew	As Scored	0	0	
6/11/2011	Ft. Lauderdale Strikers	NSC Minnesota Stars	3	0	2,825	League Game	LGE			As Scored	0	0	
6/11/2011	Houston Dynamo	CD Chivas USA	2	1	19,333	League Game	LGE		Gamble, Geoff	As Scored	0	0	
6/11/2011	Los Angeles Galaxy	Toronto FC	2	2	20,675	League Game	LGE		Kadlecik, Mark	As Scored	0	0	
6/11/2011	New York Red Bulls	New England Revolution	0	2	100	MLS Reserve League	ResL		Guzman, Juan	As Scored	0	0	
6/11/2011	Philadephia Union	Real Salt Lake	1	1	18,728	League Game	LGE		Gonzalez, Jorge	As Scored	0	0	
6/11/2011	Portland Timbers	Colorado Rapids	0	1	18,627	League Game	LGE		Okulaja, Abiodun	As Scored	0	0	
6/11/2011	Rio Grande Valley Grandes FC	Baton Rouge Capitals	0	1	500	League Game	LGE		Zirkle, Brady	As Scored	0	0	
6/11/2011	Rochester Rhinos	Harrisburg City Islanders	1	0	4,525	League Game	LGE		White, Jason	As Scored	0	0	
6/11/2011	Seattle Sounders	Vancouver Whitecaps	2	2	36,502	League Game	LGE		Geiger, Mark	As Scored	0	0	
6/11/2011	U.S. USNT	Panama	1	2	27,731	Gold Cup	GCup			As Scored	0	0	
6/12/2011	Columbus Crew	Chicago Fire	0	1	13,498	League Game	LGE		Grajeda, Hilario	As Scored	0	0	
6/12/2011	FC Dallas 96	Sporting Kansas City	1	4	10,450	League Game	LGE		Stott, Kevin	As Scored	0	0	
6/12/2011	FC New York	Richmond Kickers	0	2	479	League Game	LGE		Baydere, Hakan	As Scored	0	0	
6/12/2011	Puerto Rico Islanders	Montreal Impact	2	1	1,667	League Game	LGE			As Scored	0	0	
6/12/2011	Tampa Bay Rowdies	Atlanta Silverbacks	3	2	2,319	League Game	LGE			As Scored	0	0	
6/13/2011	Seattle Sounders	Los Angeles Galaxy	1	0	100	MLS Reserve League	ResL		Rippy, Levi	As Scored	0	0	
6/14/2011	Carolina Dynamo	Charlotte Eagles	1	3	1,542	US Open Cup	USOC	1542		As Scored	0	0	
6/14/2011	Charleston Battery	Regals FC	2	0	1,761	US Open Cup	USOC		Banning, Sky Arthur	As Scored	0	0	
6/14/2011	Des Moines Menace	Chicago Fire Premier	0	1	100	US Open Cup	USOC		Mesinan, Kevin	As Scored	0	0	
6/14/2011	Chivas El Paso Patriots	Kitsap Pumas	0	0	50	US Open Cup	USOC			Awarded on Penalties	0	0	
6/14/2011	FC New York	Western Mass Pioneers	3	0	100	US Open Cup	USOC			As Scored	0	0	
6/14/2011	Harrisburg City Islanders	Reading United AC	2	1	100	US Open Cup	USOC		Weisbord, Eric	As Scored	0	0	
6/14/2011	Los Angeles Blues	Hollywood United Hitmen	3	1	100	US Open Cup	USOC			As Scored	0	0	
6/14/2011	Orlando City	ASC New Stars	4	0	1,139	US Open Cup	USOC			As Scored	0	0	
6/14/2011	Pittsburgh Riverhounds	Chattanooga FC	3	2	100	US Open Cup	USOC			As Scored	0	0	
6/14/2011	Real Colorado Foxes	DV8 Defenders	5	0	100	US Open Cup	USOC			As Scored	0	0	
6/14/2011	Richmond Kickers	Dayton Dutch Lions	4	1	722	US Open Cup	USOC		Chapin, Andrew	As Scored	0	0	
6/14/2011	Rochester Rhinos	Phoenix SC	2	1	100	US Open Cup	USOC			As Scored	0	0	
6/14/2011	Ventura County Fusion	Doxa Italia	3	1	340	US Open Cup	USOC			As Scored	0	0	
6/14/2011	Wilmington Hammerheads	Central Florida Kraze	4	0	100	US Open Cup	USOC			As Scored	0	0	
6/14/2011	U.S. USNT	Guadeloupe	1	0	20,109	Gold Cup	GCup			As Scored	0	0	
6/14/2011	NY Pancyprian-Freedoms	Brooklyn Italians	2	1	1	US Open Cup	USOC			As Scored	0	0	
6/14/2011	Madison 56ers	A.A.C. Eagles	4	0	100	US Open Cup	USOC			As Scored	0	0	
6/15/2011	FC Edmonton	Puerto Rico Islanders	3	0	797	League Game	LGE			As Scored	0	0	
6/15/2011	New England Revolution	Toronto FC	0	0	6,680	League Game	LGE		Salazar, Ricardo	As Scored	0	0	
6/16/2011	Baton Rouge Capitals	Mississippi Brilla	3	1	100	League Game	LGE		Jacobs, Mitch	As Scored	0	0	
6/17/2011	Charleston Battery	Dayton Dutch Lions	1	0	3,054	League Game	LGE		Thompson, Josh	As Scored	0	0	
6/17/2011	Sporting Kansas City	San Jose Earthquakes	1	0	18,467	League Game	LGE		Ward, Paul	As Scored	0	0	
6/17/2011	Kitsap Pumas	Abbotsford Mariners	3	1	796	League Game	LGE		Rippy, Levi	As Scored	0	0	
6/17/2011	Pittsburgh Riverhounds	Rochester Rhinos	0	3	625	League Game	LGE		Douglas, John	As Scored	0	0	
6/17/2011	Richmond Kickers	Harrisburg City Islanders	0	1	1,701	League Game	LGE		Goodrich, Kai	As Scored	0	0	
6/18/2011	Akron Summit Assault	River City Rovers	3	0	183	League Game	LGE		Richardson, Cory	As Scored	0	0	
6/18/2011	Carolina RailHawks	Tampa Bay Rowdies	3	1	4,041	League Game	LGE			As Scored	0	0	
6/18/2011	CD Chivas USA	FC Dallas 96	1	2	11,253	League Game	LGE		Jurisevic, Edvin	As Scored	0	0	
6/18/2011	Charlotte Eagles	Dayton Dutch Lions	2	0	1,053	League Game	LGE		Burak, Daniel	As Scored	0	0	
6/18/2011	Colorado Rapids	Los Angeles Galaxy	1	3	18,277	League Game	LGE		Grajeda, Hilario	As Scored	0	0	
6/18/2011	Houston Dynamo	Columbus Crew	0	2	13,039	League Game	LGE		Anno, Jasen	As Scored	0	0	
6/18/2011	Montreal Impact	Ft. Lauderdale Strikers	0	0	13,034	League Game	LGE			As Scored	0	0	
6/18/2011	New England Revolution	Chicago Fire	1	1	14,246	League Game	LGE		Petrescu, Silviu	As Scored	0	0	
6/18/2011	North Sound SeaWolves	Abbotsford Mariners	1	2	117	League Game	LGE			As Scored	0	0	
6/18/2011	NSC Minnesota Stars	FC Edmonton	1	1	1,315	League Game	LGE			As Scored	0	0	
6/18/2011	Orlando City	Wilmington Hammerheads	1	1	6,923	League Game	LGE		Pfefferkorn, Andres	As Scored	0	0	
6/18/2011	Real Salt Lake	D.C. United	1	1	16,841	League Game	LGE		Vaughn, Terry	As Scored	0	0	
6/18/2011	Toronto FC	Seattle Sounders	0	1	21,839	League Game	LGE		Reyes, Yader	As Scored	0	0	
6/18/2011	Vancouver Whitecaps	Philadephia Union	1	0	20,168	League Game	LGE		Prus, Alex	As Scored	0	0	
6/19/2011	Baton Rouge Capitals	Chivas El Paso Patriots	2	2	100	League Game	LGE			As Scored	0	0	
6/19/2011	Portland Timbers	New York Red Bulls	3	3	18,627	League Game	LGE		Salazar, Ricardo	As Scored	0	0	
6/19/2011	Puerto Rico Islanders	Atlanta Silverbacks	3	1	1,377	League Game	LGE			As Scored	0	0	
6/19/2011	U.S. USNT	Jamaica	2	0	45,423	Gold Cup	GCup			As Scored	0	0	
6/19/2011	Czech Republic	U.S. U-17 MNT	0	3	15,083	World Cup	WC			As Scored	0	0	
6/20/2011	Los Angeles Galaxy	Vancouver Whitecaps	2	1	100	MLS Reserve League	ResL			As Scored	0	0	
6/21/2011	Charleston Battery	Orlando City	0	1	100	US Open Cup	USOC			As Scored	0	0	
6/21/2011	FC New York	NY Pancyprian-Freedoms	0	0	100	US Open Cup	USOC			As Scored	0	0	
6/21/2011	Harrisburg City Islanders	Rochester Rhinos	0	1	100	US Open Cup	USOC			As Scored	0	0	
6/21/2011	Kitsap Pumas	Real Colorado Foxes	3	1	1,298	US Open Cup	USOC			As Scored	0	0	
6/21/2011	Portland Timbers	San Jose Earthquakes	2	1	1,389	MLS Reserve League	ResL		Wilkens, Josh	As Scored	0	0	
6/21/2011	Richmond Kickers	Pittsburgh Riverhounds	4	1	1,161	US Open Cup	USOC			As Scored	0	0	
6/21/2011	Toronto FC	New England Revolution	2	3	100	MLS Reserve League	ResL			As Scored	0	0	
6/21/2011	Ventura County Fusion	Los Angeles Blues	0	1	100	US Open Cup	USOC			As Scored	0	0	
6/21/2011	Wilmington Hammerheads	Charlotte Eagles	3	2	100	US Open Cup	USOC		Fitzgerald, Daniel	As Scored	0	0	
6/21/2011	Madison 56ers	Chicago Fire Premier	0	2	100	US Open Cup	USOC			As Scored	0	0	
6/22/2011	Chicago Fire	Real Salt Lake	0	0	14,972	League Game	LGE		Guzman, Juan	As Scored	0	0	
6/22/2011	Michigan Bucks	Akron Summit Assault	2	0	359	League Game	LGE		Agusta, Giuseppe	As Scored	0	0	
6/22/2011	Philadephia Union	Sporting Kansas City	0	0	18,127	League Game	LGE		Vaughn, Terry	As Scored	0	0	
6/22/2011	U.S. USNT	Panama	1	0	70,267	Gold Cup	GCup			As Scored	0	0	
6/22/2011	Uzbekistan	U.S. U-17 MNT	2	1	4,133	World Cup	WC			As Scored	0	0	
6/23/2011	Seattle Sounders	New York Red Bulls	4	2	46,065	League Game	LGE		Kennedy, Michael	As Scored	0	0	
6/24/2011	Antigua Barracuda FC	Orlando City	1	3	1,200	League Game	LGE		Charles, Curtis	As Scored	0	0	
6/24/2011	Charlotte Eagles	Pittsburgh Riverhounds	2	0	910	League Game	LGE		Cleland, Mark	As Scored	0	0	
6/24/2011	FC New York	Richmond Kickers	0	0	424	League Game	LGE		Wlazlo, Rafal	As Scored	0	0	
6/24/2011	Los Angeles Blues	Harrisburg City Islanders	1	1	353	League Game	LGE		Singh, Ashbir	As Scored	0	0	
6/24/2011	Wilmington Hammerheads	Charleston Battery	0	2	5,127	League Game	LGE		Buda, Mark	As Scored	0	0	
6/25/2011	Atlanta Silverbacks	Carolina RailHawks	1	5	2,328	League Game	LGE			As Scored	0	0	
6/25/2011	Charleston Battery	Pittsburgh Riverhounds	0	2	3,965	League Game	LGE		Minasola, Agostino	As Scored	0	0	
6/25/2011	D.C. United	Houston Dynamo	2	2	15,734	League Game	LGE		Kadlecik, Mark	As Scored	0	0	
6/25/2011	FC Dallas 96	Portland Timbers	4	0	10,470	League Game	LGE		Bazakos, Elias	As Scored	0	0	
6/25/2011	Ft. Lauderdale Strikers	Puerto Rico Islanders	1	1	3,628	League Game	LGE			As Scored	0	0	
6/25/2011	Sporting Kansas City	Vancouver Whitecaps	2	1	18,467	League Game	LGE		Jurisevic, Edvin	As Scored	0	0	
6/25/2011	New Orleans Jesters	Baton Rouge Capitals	2	1	1,500	League Game	LGE		Peilleir, Jared	As Scored	0	0	
6/25/2011	Philadephia Union	CD Chivas USA	3	2	18,139	League Game	LGE		Marrufo, Jair	As Scored	0	0	
6/25/2011	Real Salt Lake	Toronto FC	3	1	15,077	League Game	LGE		Bratsis, Niko	As Scored	0	0	
6/25/2011	Rochester Rhinos	Dayton Dutch Lions	1	0	4,633	League Game	LGE		Roslund, Bryan	As Scored	0	0	
6/25/2011	San Jose Earthquakes	Los Angeles Galaxy	0	0	10,872	League Game	LGE	Magee in goal at 43 min	Guzman, Juan	As Scored	0	0	
6/25/2011	Victoria Highlanders	Abbotsford Mariners	1	0	805	League Game	LGE		Slinn, Justin	As Scored	0	0	
6/25/2011	U.S. USNT	Mexico	2	4	93,420	Gold Cup	GCup			As Scored	0	0	
6/25/2011	New Zealand	U.S. U-17 MNT	0	0	8,556	World Cup	WC			As Scored	0	0	
6/26/2011	Akron Summit Assault	River City Rovers	3	1	148	League Game	LGE		Stoica, Sorin	As Scored	0	0	
6/26/2011	Antigua Barracuda FC	Orlando City	1	2	1,200	League Game	LGE		Willet, Bryan	As Scored	0	0	
6/26/2011	Chicago Fire	New York Red Bulls	1	1	16,961	League Game	LGE		Stott, Kevin	As Scored	0	0	
6/26/2011	Columbus Crew	Newcastle - England	0	3	11,224	World Football Challenge	WFC		Kennedy, Michael	As Scored	0	0	
6/26/2011	Columbus Crew	Colorado Rapids	4	1	10,771	League Game	LGE		Chapin, Andrew	As Scored	0	0	
6/26/2011	FC Edmonton	Montreal Impact	1	0	2,306	League Game	LGE			As Scored	0	0	
6/26/2011	Los Angeles Blues	Harrisburg City Islanders	1	2	312	League Game	LGE		Laudani, Maurizio	As Scored	0	0	
6/26/2011	Seattle Sounders	New England Revolution	2	1	36,212	League Game	LGE		Gamble, Geoff	As Scored	0	0	
6/28/2011	Columbus Crew	Richmond Kickers	1	2	1,845	US Open Cup	USOC		Stoica, Sorin	As Scored	0	0	
6/28/2011	FC Dallas 96	Orlando City	3	2	1,876	US Open Cup	USOC		Villarreal, Armando	As Scored	0	0	
6/28/2011	Sporting Kansas City	Chicago Fire Premier	3	0	4,487	US Open Cup	USOC		Wiley, Landis	As Scored	0	0	
6/28/2011	Los Angeles Galaxy	Los Angeles Blues	2	1	3,627	US Open Cup	USOC		Mariscal, Alejandro	As Scored	0	0	
6/28/2011	New York Red Bulls	FC New York	2	1	2,074	US Open Cup	USOC		Rivero, Jose Carlos	As Scored	0	0	
6/28/2011	Real Salt Lake	Wilmington Hammerheads	2	0	7,620	US Open Cup	USOC		Chapman, Allen	As Scored	0	0	
6/28/2011	Rochester Rhinos	Chicago Fire	0	1	5,558	US Open Cup	USOC		Fitzgerald, Daniel	As Scored	0	0	
6/28/2011	Seattle Sounders	Kitsap Pumas	2	1	100	US Open Cup	USOC			As Scored	0	0	
6/29/2011	Abbotsford Mariners	Washington Crossfire	4	1	103	League Game	LGE		Smith, Darnell	As Scored	0	0	
6/29/2011	Akron Summit Assault	Michigan Bucks	3	4	152	League Game	LGE			As Scored	0	0	
6/29/2011	Baton Rouge Capitals	New Orleans Jesters	1	0	0	League Game	LGE			As Scored	0	0	
6/29/2011	Ft. Lauderdale Strikers	Tampa Bay Rowdies	1	1	5,848	League Game	LGE			As Scored	0	0	
6/29/2011	Montreal Impact	Puerto Rico Islanders	0	0	10,256	League Game	LGE			As Scored	0	0	
6/29/2011	Toronto FC	Vancouver Whitecaps	1	0	19,816	League Game	LGE		Geiger, Mark	As Scored	0	0	
6/30/2011	Germany	U.S. U-17 MNT	4	0	16,191	World Cup	WC			As Scored	0	0	
7/1/2011	Charleston Battery	Los Angeles Blues	0	0	3,497	League Game	LGE			As Scored	0	0	
7/1/2011	FC New York	Antigua Barracuda FC	2	0	1,653	League Game	LGE		Al-Saibi, Nabil	As Scored	0	0	
7/1/2011	Pittsburgh Riverhounds	Orlando City	0	0	963	League Game	LGE		D'Ambrosia, Ron	As Scored	0	0	
7/1/2011	Rochester Rhinos	Richmond Kickers	2	1	5,344	League Game	LGE		Pelletier, Jason	As Scored	0	0	
7/2/2011	Akron Summit Assault	Chicago Fire Premier	0	1	163	League Game	LGE		Brit	As Scored	0	0	
7/2/2011	CD Chivas USA	Chicago Fire	1	1	15,152	League Game	LGE		Chapin, Andrew	As Scored	0	0	
7/2/2011	D.C. United	Philadephia Union	2	2	13,365	League Game	LGE		Okulaja, Abiodun	As Scored	0	0	
7/2/2011	FC Dallas 96	Columbus Crew	2	0	20,704	League Game	LGE		Gonzalez, Jorge	As Scored	0	0	
7/2/2011	Harrisburg City Islanders	Charlotte Eagles	4	0	100	League Game	LGE		Bongaardt, Ian	As Scored	0	0	
7/2/2011	Nashville Metros	Baton Rouge Capitals	0	1	325	League Game	LGE		Nbossler, Michael	As Scored	0	0	
7/2/2011	Portland Timbers	Sporting Kansas City	1	2	18,627	League Game	LGE		Grajeda, Hilario	As Scored	0	0	
7/2/2011	San Jose Earthquakes	New York Red Bulls	2	2	41,028	League Game	LGE		Jurisevic, Edvin	As Scored	0	0	
7/2/2011	Toronto FC	Vancouver Whitecaps	2	1	18,212	Canadian Championship	CanC		Gantar, Dave	Game Abandoned	0	0	
7/2/2011	Wilmington Hammerheads	Los Angeles Blues	4	2	4,412	League Game	LGE		Andrews, Mike	As Scored	0	0	
7/3/2011	Carolina RailHawks	Montreal Impact	2	0	4,690	League Game	LGE			As Scored	0	0	
