Player	Team-For	Home-Team	Away-Team	Date	Goal-Time	Goal-Type	Comp	Assist	Assist2	
Jeffrey, Kevin	Richmond Kickers	Richmond Kickers	Rochester Rhinos	7/22/2003	1		LGE	Luzak, Peter		
Wilson, Kirk	Rochester Rhinos	Rochester Rhinos	Richmond Kickers	7/25/2003	1		LGE	Mladenov, Stoian		
Lekics, Paul	Richmond Kickers	Rochester Rhinos	Richmond Kickers	7/25/2003	1		LGE	Burke, Michael		
Bobo, Matthew	Richmond Kickers	Rochester Rhinos	Richmond Kickers	7/25/2003	1		LGE	Jeffrey, Kevin		
Fuller, Ian	Rochester Rhinos	Rochester Rhinos	Charleston Battery	7/27/2003	4		LGE	Demmin, Craig		
Commodore, Frederick	Rochester Rhinos	Rochester Rhinos	Charleston Battery	7/27/2003	104		LGE	Wilson, Kirk		
Conway, Paul	Charleston Battery	Rochester Rhinos	Charleston Battery	7/27/2003	1		LGE	Watson, Mark		
Conway, Paul	Charleston Battery	Rochester Rhinos	Charleston Battery	7/27/2003	1		LGE			
Bengard, Alex	Seattle Sounders	Seattle Sounders	Vancouver Whitecaps	6/7/2003	22		LGE	Nguyen, Viet		
Smith, Kyle	Seattle Sounders	Seattle Sounders	Vancouver Whitecaps	6/7/2003	23		LGE			
Heald, Oliver	Vancouver Whitecaps	Seattle Sounders	Vancouver Whitecaps	6/7/2003	1		LGE			
Sulentic, Ive (John)	Vancouver Whitecaps	Vancouver Whitecaps	Seattle Sounders	6/20/2003	1		LGE	Heald, Oliver		
Zuniga, Nicolas	Calgary Storm	Calgary Storm	Seattle Sounders	6/22/2003	6		LGE	Korthuis, Mark		
Gregor, Andrew	Seattle Sounders	Calgary Storm	Seattle Sounders	6/22/2003	1		LGE	Velez, Marco		
Bengard, Alex	Seattle Sounders	Seattle Sounders	Calgary Storm	7/9/2003	1		LGE	Callahan, Sean-Michael		
Edwards, Ryan	Seattle Sounders	Seattle Sounders	Calgary Storm	7/9/2003	1		LGE	Gregor, Andrew		
Scott, Zacharias (Zach)	Seattle Sounders	Seattle Sounders	Calgary Storm	7/9/2003	1		LGE	Smith, Kyle		
Smith, Kyle	Seattle Sounders	Seattle Sounders	Calgary Storm	7/9/2003	1		LGE			
Sawatzky, Darren	Seattle Sounders	Seattle Sounders	Calgary Storm	7/9/2003	1		LGE	Tomlinson, Craig		
Sawatzky, Darren	Seattle Sounders	Seattle Sounders	Calgary Storm	7/9/2003	1		LGE			
Gregor, Andrew	Seattle Sounders	Seattle Sounders	Vancouver Whitecaps	7/19/2003	1		LGE			
Heald, Oliver	Vancouver Whitecaps	Seattle Sounders	Vancouver Whitecaps	7/19/2003	1		LGE			
Heald, Oliver	Vancouver Whitecaps	Vancouver Whitecaps	Seattle Sounders	7/20/2003	1		LGE			
Corazzin, Carlo	Vancouver Whitecaps	Vancouver Whitecaps	Seattle Sounders	7/20/2003	1		LGE	Jordan, Jason		
Callahan, Sean-Michael	Seattle Sounders	Seattle Sounders	Calgary Storm	7/26/2003	68		LGE	Nguyen, Viet		
Gregor, Andrew	Seattle Sounders	Seattle Sounders	Calgary Storm	7/26/2003	24		LGE	Velez, Marco		
Gregor, Andrew	Seattle Sounders	Seattle Sounders	Calgary Storm	7/26/2003	12		LGE	Velez, Marco		
Nguyen, Viet	Seattle Sounders	Seattle Sounders	Calgary Storm	7/26/2003	35		LGE			
Smith, Kyle	Seattle Sounders	Seattle Sounders	Calgary Storm	7/26/2003	45		LGE			
Hulen, Matthew (Matt)	Seattle Sounders	Seattle Sounders	Calgary Storm	7/26/2003	76		LGE			
Ball, John	Milwaukee Wave United	Milwaukee Wave United	Syracuse Salty Dogs	6/1/2003	47		LGE			
Kirmse, Michael	Syracuse Salty Dogs	Milwaukee Wave United	Syracuse Salty Dogs	6/1/2003	1		LGE			
Valencia-Jimenez, Gabriel	Syracuse Salty Dogs	Milwaukee Wave United	Syracuse Salty Dogs	6/1/2003	1		LGE			
Ritch, Michael	Syracuse Salty Dogs	Milwaukee Wave United	Syracuse Salty Dogs	6/1/2003	1		LGE			
Chronopoulos, Teddy	Charleston Battery	Charleston Battery	Syracuse Salty Dogs	6/28/2003	13		LGE	Henderson, Josh		
Chronopoulos, Teddy	Charleston Battery	Charleston Battery	Syracuse Salty Dogs	6/28/2003	12		LGE	Henderson, Josh		
Rivas, Rene	Syracuse Salty Dogs	Charleston Battery	Syracuse Salty Dogs	6/28/2003	1		LGE			
Lyssand, Lars	Syracuse Salty Dogs	Syracuse Salty Dogs	Virginia Beach Mariners	7/9/2003	1		LGE			
Valencia-Jimenez, Gabriel	Syracuse Salty Dogs	Syracuse Salty Dogs	Virginia Beach Mariners	7/9/2003	1		LGE	Delgado, Noah		
Fenger-Larsen, Jakob	Virginia Beach Mariners	Syracuse Salty Dogs	Virginia Beach Mariners	7/9/2003	1		LGE	Vargas-Aguilera, Roland (Pato)		
Jewsbury, Jack	Syracuse Salty Dogs	Virginia Beach Mariners	Syracuse Salty Dogs	7/18/2003	75		LGE	Kirmse, Michael		
Valencia-Jimenez, Gabriel	Syracuse Salty Dogs	Virginia Beach Mariners	Syracuse Salty Dogs	7/18/2003	48		LGE	Semedo-Correia, Carlos		
Jeffrey, Kevin	Richmond Kickers	Richmond Kickers	Syracuse Salty Dogs	7/19/2003	1		LGE			
Martins, Thiago	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Syracuse Salty Dogs	7/25/2003	1		LGE	DePalma, Gary		
Jewsbury, Jack	Syracuse Salty Dogs	Syracuse Salty Dogs	Atlanta Silverbacks	7/30/2003	1		LGE	Mack, Gary (Ryan)		
Asad, Shaker	Atlanta Silverbacks	Syracuse Salty Dogs	Atlanta Silverbacks	7/30/2003	1		LGE			
Heald, Oliver	Vancouver Whitecaps	Vancouver Whitecaps	Toronto Lynx	6/28/2003	1		LGE			
Ngon-Gerba, Ali	Toronto Lynx	Vancouver Whitecaps	Toronto Lynx	6/28/2003	1		LGE	Hughes, Tyler		
Ngon-Gerba, Ali	Toronto Lynx	Vancouver Whitecaps	Toronto Lynx	6/28/2003	1		LGE	Vignjevic, Nikola		
Vignjevic, Nikola	Toronto Lynx	Calgary Storm	Toronto Lynx	7/1/2003	1		LGE			
Ngon-Gerba, Ali	Toronto Lynx	Calgary Storm	Toronto Lynx	7/1/2003	1		LGE			
Chronopoulos, Teddy	Charleston Battery	Charleston Battery	Toronto Lynx	7/12/2003	1		LGE	Henderson, Josh		
Vignjevic, Nikola	Toronto Lynx	Toronto Lynx	Atlanta Silverbacks	7/23/2003	1		LGE	Ashton, Brian		
Barclay, Sebastian	Toronto Lynx	Toronto Lynx	Atlanta Silverbacks	7/23/2003	1		LGE			
Cozier, Mangea (Mac)	Atlanta Silverbacks	Toronto Lynx	Atlanta Silverbacks	7/23/2003	1		LGE			
Veenhof, Jan	Toronto Lynx	Toronto Lynx	Charleston Battery	7/25/2003	1		LGE	Barclay, Sebastian		
Alvarez-Noriega, Byron	Portland Timbers	Portland Timbers	Vancouver Whitecaps	6/12/2003	84		LGE			
Tennyson, McKinley	Portland Timbers	Portland Timbers	Vancouver Whitecaps	6/12/2003	85		LGE	Antoniuk, Daniel		
Heald, Oliver	Vancouver Whitecaps	Portland Timbers	Vancouver Whitecaps	6/12/2003	1		LGE			
Clarke, Jeff	Vancouver Whitecaps	Calgary Storm	Vancouver Whitecaps	6/14/2003	1		LGE	Heald, Oliver		
Kindel, Steve	Vancouver Whitecaps	Calgary Storm	Vancouver Whitecaps	6/14/2003	1		LGE	Jordan, Jason		
Jordan, Jason	Vancouver Whitecaps	Calgary Storm	Vancouver Whitecaps	6/14/2003	1		LGE	Craveiro, Chris		
DeSilva, William (Liam)	Calgary Storm	Calgary Storm	Vancouver Whitecaps	6/15/2003	5		LGE			
King, Tiarnan	Vancouver Whitecaps	Calgary Storm	Vancouver Whitecaps	6/15/2003	1		LGE			
Dailly, Paul	Vancouver Whitecaps	Vancouver Whitecaps	Portland Timbers	7/1/2003	1		LGE	King, Tiarnan		
Alvarez-Noriega, Byron	Portland Timbers	Portland Timbers	Vancouver Whitecaps	7/3/2003	68		LGE	Alcarez-Cuellar, Hugo		
Alvarez-Noriega, Byron	Portland Timbers	Portland Timbers	Vancouver Whitecaps	7/3/2003	70		LGE	Winters, Brian		
Alvarez-Noriega, Byron	Portland Timbers	Portland Timbers	Vancouver Whitecaps	7/3/2003	60		LGE			
Sulentic, Ive (John)	Vancouver Whitecaps	Vancouver Whitecaps	Calgary Storm	7/11/2003	1		LGE	Veer, Andrew		
Jordan, Jason	Vancouver Whitecaps	Vancouver Whitecaps	Calgary Storm	7/11/2003	1		LGE			
Zuniga, Nicolas	Calgary Storm	Vancouver Whitecaps	Calgary Storm	7/11/2003	1		LGE			
Heald, Oliver	Vancouver Whitecaps	Vancouver Whitecaps	Calgary Storm	7/24/2003	1		LGE	Jordan, Jason		
Craveiro, Nico	Vancouver Whitecaps	Vancouver Whitecaps	Calgary Storm	7/24/2003	1		LGE			
Vargas-Aguilera, Roland (Pato)	Virginia Beach Mariners	Virginia Beach Mariners	Atlanta Silverbacks	6/6/2003	1		LGE	Amani-Dove, Hamisi		
Vargas-Aguilera, Roland (Pato)	Virginia Beach Mariners	Virginia Beach Mariners	Atlanta Silverbacks	6/6/2003	1		LGE	Danbusky, Stephen		
Knott, Kevin	Virginia Beach Mariners	Virginia Beach Mariners	Atlanta Silverbacks	6/6/2003	1		LGE	Vargas-Aguilera, Roland (Pato)		
Washington, Dante	Virginia Beach Mariners	Virginia Beach Mariners	Atlanta Silverbacks	6/6/2003	1		LGE	Lassiter, Roy		
Lassiter, Roy	Virginia Beach Mariners	Virginia Beach Mariners	Atlanta Silverbacks	6/6/2003	1		LGE			
Hutchison, Russell	Virginia Beach Mariners	Virginia Beach Mariners	Richmond Kickers	6/27/2003	1		LGE	Mahoney, Richard		
Washington, Dante	Virginia Beach Mariners	Virginia Beach Mariners	Richmond Kickers	6/27/2003	1		LGE	Hutchison, Russell		
Jeffrey, Kevin	Richmond Kickers	Virginia Beach Mariners	Richmond Kickers	6/27/2003	9		LGE	Fox, Chris		
Simmonds, Gregory	Richmond Kickers	Virginia Beach Mariners	Richmond Kickers	6/27/2003	8		LGE	Jeffrey, Kevin		
Simmonds, Gregory	Richmond Kickers	Virginia Beach Mariners	Richmond Kickers	6/27/2003	7		LGE	Testo, David		
Simmonds, Gregory	Richmond Kickers	Richmond Kickers	Virginia Beach Mariners	6/28/2003	10		LGE	Williams, Tony		
Lassiter, Roy	Virginia Beach Mariners	Virginia Beach Mariners	Charlotte Eagles	7/26/2003	1		LGE	Vargas-Aguilera, Roland (Pato)		
Washington, Dante	Virginia Beach Mariners	Virginia Beach Mariners	Charlotte Eagles	7/26/2003	1		LGE	Amani-Dove, Hamisi		
Washington, Dante	Virginia Beach Mariners	Virginia Beach Mariners	Charlotte Eagles	7/26/2003	1		LGE	Amani-Dove, Hamisi		
Lekics, Paul	Richmond Kickers	Richmond Kickers	Charlotte Eagles	8/30/2003	1		LGE	Testo, David		
Testo, David	Richmond Kickers	Richmond Kickers	Charlotte Eagles	8/30/2003	1		LGE	Lekics, Paul		
Williams, Tony	Richmond Kickers	Richmond Kickers	Charlotte Eagles	8/30/2003	1		LGE	Ukrop, Rob		
Williams, Tony	Richmond Kickers	Richmond Kickers	Charlotte Eagles	8/30/2003	1		LGE	Jeffrey, Kevin		
Ukrop, Rob	Richmond Kickers	Richmond Kickers	Charlotte Eagles	8/30/2003	1		LGE	Jeffrey, Kevin		
Ukrop, Rob	Richmond Kickers	Richmond Kickers	Charlotte Eagles	8/30/2003	1		LGE			
Acres, Jason	Charlotte Eagles	Richmond Kickers	Charlotte Eagles	8/30/2003	1		LGE	Woodworth, Hayden		
Muchotrigo-Carrillo, Dario	Charlotte Eagles	Richmond Kickers	Charlotte Eagles	8/30/2003	1		LGE			
Andrade de Souza, Lourenzo	El Paso Patriots	El Paso Patriots	Portland Timbers	8/23/2003	1		LGE	Griego, Michael		
Andrade de Souza, Lourenzo	El Paso Patriots	El Paso Patriots	Portland Timbers	8/23/2003	1		LGE			
Griego, Michael	El Paso Patriots	El Paso Patriots	Portland Timbers	8/23/2003	1		LGE			
Alvarez-Noriega, Byron	Portland Timbers	El Paso Patriots	Portland Timbers	8/23/2003	1		LGE	Brasil, Manuel		
Benedetti, Scott	Portland Timbers	Portland Timbers	El Paso Patriots	8/29/2003	1		LGE	Melendez, Jason (Troy)		
Melendez, Jason (Troy)	Portland Timbers	Portland Timbers	El Paso Patriots	8/29/2003	1		LGE	Benedetti, Scott		
Ritchie, Bryn	Portland Timbers	Portland Timbers	El Paso Patriots	8/29/2003	1		LGE			
Callahan, Sean-Michael	Seattle Sounders	Seattle Sounders	El Paso Patriots	8/31/2003	1		LGE	Tomlinson, Craig		
Leveque, Roger	Seattle Sounders	Seattle Sounders	El Paso Patriots	8/31/2003	1		LGE	Callahan, Sean-Michael		
Leveque, Roger	Seattle Sounders	Seattle Sounders	El Paso Patriots	8/31/2003	1		LGE			
Martinez, Carlos	El Paso Patriots	Seattle Sounders	El Paso Patriots	8/31/2003	1		LGE			
Andrade de Souza, Lourenzo	El Paso Patriots	Seattle Sounders	El Paso Patriots	8/31/2003	1		LGE			
Zuniga, Nicolas	Calgary Storm	Calgary Storm	Vancouver Whitecaps	8/4/2003	1		LGE			
Corazzin, Carlo	Vancouver Whitecaps	Calgary Storm	Vancouver Whitecaps	8/4/2003	1		LGE			
Jordan, Jason	Vancouver Whitecaps	Calgary Storm	Vancouver Whitecaps	8/4/2003	1		LGE			
Valente, Alfredo	Vancouver Whitecaps	Vancouver Whitecaps	Portland Timbers	8/17/2003	1		LGE			
Sagare, Jake	Portland Timbers	Vancouver Whitecaps	Portland Timbers	8/17/2003	1		LGE	Afash, Fadi		
Smith, Kyle	Seattle Sounders	Portland Timbers	Seattle Sounders	8/9/2003	1		LGE	Jenkins, Scott		
Velez, Marco	Seattle Sounders	Seattle Sounders	Portland Timbers	8/10/2003	1		LGE			
Alvarez-Noriega, Byron	Portland Timbers	Seattle Sounders	Portland Timbers	8/10/2003	1		LGE	Alcarez-Cuellar, Hugo		
Alvarez-Noriega, Byron	Portland Timbers	Seattle Sounders	Portland Timbers	8/10/2003	1		LGE	Sagare, Jake		
Tennyson, McKinley	Portland Timbers	Seattle Sounders	Portland Timbers	8/10/2003	1		LGE			
Gregor, Andrew	Seattle Sounders	Calgary Storm	Seattle Sounders	8/14/2003	65		LGE			
Sagare, Jake	Portland Timbers	Portland Timbers	Seattle Sounders	8/18/2003	1		LGE			
Lyssand, Lars	Syracuse Salty Dogs	Syracuse Salty Dogs	Pittsburgh Riverhounds	8/1/2003	1		LGE			
Rivas, Rene	Syracuse Salty Dogs	Syracuse Salty Dogs	Pittsburgh Riverhounds	8/1/2003	1		LGE			
Villar, Ricardo	Pittsburgh Riverhounds	Syracuse Salty Dogs	Pittsburgh Riverhounds	8/1/2003	1		LGE	Martins, Thiago		
Korol, Aleksey	Pittsburgh Riverhounds	Syracuse Salty Dogs	Pittsburgh Riverhounds	8/1/2003	1		LGE	Villar, Ricardo		
Martins, Thiago	Pittsburgh Riverhounds	Syracuse Salty Dogs	Pittsburgh Riverhounds	8/1/2003	1		LGE	Korol, Aleksey		
Hall, Ryan	Syracuse Salty Dogs	Syracuse Salty Dogs	Charlotte Eagles	8/6/2003	1		LGE	Nagy, Paul		
Medina, Anthony	Syracuse Salty Dogs	Syracuse Salty Dogs	Charlotte Eagles	8/6/2003	1		LGE			
Lyssand, Lars	Syracuse Salty Dogs	Syracuse Salty Dogs	Charlotte Eagles	8/6/2003	1		LGE	Delgado, Noah		
Lyssand, Lars	Syracuse Salty Dogs	Syracuse Salty Dogs	Charlotte Eagles	8/6/2003	1		LGE	Delgado, Noah		
Kirmse, Michael	Syracuse Salty Dogs	Syracuse Salty Dogs	Charlotte Eagles	8/6/2003	1		LGE			
Gomez, Jose	Charlotte Eagles	Syracuse Salty Dogs	Charlotte Eagles	8/6/2003	35		LGE	Guastaferro, Andrew		
Tanner, Thomas	Syracuse Salty Dogs	Syracuse Salty Dogs	Richmond Kickers	8/22/2003	1		LGE			
Villar, Ricardo	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Syracuse Salty Dogs	8/24/2003	1		LGE	Martins, Thiago		
Worthen, Joey	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Syracuse Salty Dogs	8/24/2003	1		LGE	Martins, Thiago		
Martins, Thiago	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Syracuse Salty Dogs	8/24/2003	1		LGE	Wright, David		
Martins, Thiago	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Syracuse Salty Dogs	8/24/2003	1		LGE			
Delgado, Noah	Syracuse Salty Dogs	Pittsburgh Riverhounds	Syracuse Salty Dogs	8/24/2003	1		LGE	Millwood, Machel		
Mack, Gary (Ryan)	Syracuse Salty Dogs	Pittsburgh Riverhounds	Syracuse Salty Dogs	8/24/2003	1		LGE	Lyssand, Lars		
Millwood, Machel	Syracuse Salty Dogs	Pittsburgh Riverhounds	Syracuse Salty Dogs	8/24/2003	1		LGE	Delgado, Noah		
Lucas, Ryan	Toronto Lynx	Toronto Lynx	Charlotte Eagles	8/4/2003	1		LGE	Ashton, Brian		
Blicharski, Nick	Toronto Lynx	Toronto Lynx	Charlotte Eagles	8/4/2003	1		LGE	Vignjevic, Nikola		
Hylton, Andrew	Charlotte Eagles	Toronto Lynx	Charlotte Eagles	8/4/2003	1		LGE	Pinch, Mark		
Hylton, Andrew	Charlotte Eagles	Toronto Lynx	Charlotte Eagles	8/4/2003	1		LGE	Rife, Josh		
Corazzin, Carlo	Vancouver Whitecaps	Toronto Lynx	Vancouver Whitecaps	8/8/2003	1		LGE			
Vincello, Mauricio	Toronto Lynx	Toronto Lynx	Calgary Storm	8/29/2003	19		LGE	Faria, Shawn		
Barclay, Sebastian	Toronto Lynx	Toronto Lynx	Calgary Storm	8/29/2003	55		LGE			
Wimble, Shaun	Calgary Storm	Toronto Lynx	Calgary Storm	8/29/2003	1		LGE			
Oliviero, Giuliano	Toronto Lynx	Toronto Lynx	Virginia Beach Mariners	8/31/2003	1		LGE			
Mayard, Josue	Toronto Lynx	Toronto Lynx	Virginia Beach Mariners	8/31/2003	1		LGE	Blicharski, Nick		
Barclay, Sebastian	Toronto Lynx	Toronto Lynx	Virginia Beach Mariners	8/31/2003	1		LGE			
Lucas, Ryan	Toronto Lynx	Toronto Lynx	Virginia Beach Mariners	8/31/2003	1		LGE			
Lassiter, Roy	Virginia Beach Mariners	Toronto Lynx	Virginia Beach Mariners	8/31/2003	1		LGE			
Delevski, Dino	Milwaukee Wave United	Milwaukee Wave United	Indiana Blast	8/3/2003	5		LGE	Timbers, Joshua		
Delevski, Dino	Milwaukee Wave United	Milwaukee Wave United	Indiana Blast	8/3/2003	15		LGE	Timbers, Joshua		
Dusosky, Todd	Milwaukee Wave United	Milwaukee Wave United	Indiana Blast	8/3/2003	35		LGE	Howes, Gregory		
Howes, Gregory	Milwaukee Wave United	Milwaukee Wave United	Indiana Blast	8/3/2003	76		LGE	Takawira, Vitalis (Digital)		
Takawira, Vitalis (Digital)	Milwaukee Wave United	Milwaukee Wave United	Indiana Blast	8/3/2003	80		LGE			
Takawira, Vitalis (Digital)	Milwaukee Wave United	Milwaukee Wave United	Indiana Blast	8/3/2003	85		LGE			
Reyes, Nicky	Calgary Storm	Calgary Storm	Milwaukee Wave United	8/9/2003	1		LGE	Fraser, Sean		
Walls, Nick	Milwaukee Wave United	Calgary Storm	Milwaukee Wave United	8/9/2003	1		LGE	Dusosky, Todd		
Walls, Nick	Milwaukee Wave United	Calgary Storm	Milwaukee Wave United	8/9/2003	1		LGE	Dusosky, Todd		
Walls, Nick	Milwaukee Wave United	Milwaukee Wave United	Cincinnati Riverhawks	8/13/2003	1		LGE	Howes, Gregory		
Dombrowski, Chad	Milwaukee Wave United	Milwaukee Wave United	Cincinnati Riverhawks	8/13/2003	1		LGE	Walls, Nick		
Ball, John	Milwaukee Wave United	Milwaukee Wave United	Cincinnati Riverhawks	8/13/2003	1		LGE	Delevski, Dino		
Yacks, Craig	Cincinnati Riverhawks	Milwaukee Wave United	Cincinnati Riverhawks	8/13/2003	1		LGE			
Schmidt, Matt	Milwaukee Wave United	Milwaukee Wave United	Cincinnati Riverhawks	8/15/2003	9		LGE	Walls, Nick		
Schmidt, Matt	Milwaukee Wave United	Milwaukee Wave United	Cincinnati Riverhawks	8/15/2003	10		LGE			
Dombrowski, Chad	Milwaukee Wave United	Milwaukee Wave United	Cincinnati Riverhawks	8/15/2003	1		LGE	Schmidt, Matt		
Dusosky, Todd	Milwaukee Wave United	Milwaukee Wave United	Cincinnati Riverhawks	8/15/2003	11		LGE	Howes, Gregory		
Howes, Gregory	Milwaukee Wave United	Milwaukee Wave United	Cincinnati Riverhawks	8/15/2003	1		LGE	Takawira, Vitalis (Digital)		
Howes, Gregory	Milwaukee Wave United	Milwaukee Wave United	Cincinnati Riverhawks	8/15/2003	1		LGE			
Matis, Teoder (Marcel)	Cincinnati Riverhawks	Milwaukee Wave United	Cincinnati Riverhawks	8/15/2003	1		LGE			
Walls, Nick	Milwaukee Wave United	Milwaukee Wave United	Minnesota Thunder	8/27/2003	34		LGE	Ball, John		
Takawira, Vitalis (Digital)	Milwaukee Wave United	Milwaukee Wave United	Minnesota Thunder	8/27/2003	44		LGE	Howes, Gregory		
Takawira, Vitalis (Digital)	Milwaukee Wave United	Milwaukee Wave United	Minnesota Thunder	8/27/2003	12		LGE	Dombrowski, Chad		
Menyongar, John	Minnesota Thunder	Milwaukee Wave United	Minnesota Thunder	8/27/2003	1		LGE			
Schmidt, Matt	Milwaukee Wave United	Cincinnati Riverhawks	Milwaukee Wave United	8/29/2003	1		LGE	Dombrowski, Chad		
Schmidt, Matt	Milwaukee Wave United	Cincinnati Riverhawks	Milwaukee Wave United	8/29/2003	2		LGE	Dombrowski, Chad		
Takawira, Vitalis (Digital)	Milwaukee Wave United	Cincinnati Riverhawks	Milwaukee Wave United	8/29/2003	3		LGE	Schmidt, Matt		
Takawira, Vitalis (Digital)	Milwaukee Wave United	Cincinnati Riverhawks	Milwaukee Wave United	8/29/2003	4		LGE	Howes, Gregory		
Howes, Gregory	Milwaukee Wave United	Cincinnati Riverhawks	Milwaukee Wave United	8/29/2003	1		LGE	Takawira, Vitalis (Digital)		
Howes, Gregory	Milwaukee Wave United	Cincinnati Riverhawks	Milwaukee Wave United	8/29/2003	5		LGE	Takawira, Vitalis (Digital)		
Dusosky, Todd	Milwaukee Wave United	Indiana Blast	Milwaukee Wave United	8/31/2003	50		LGE	Howes, Gregory		
Vargas-Aguilera, Roland (Pato)	Virginia Beach Mariners	Charlotte Eagles	Virginia Beach Mariners	8/1/2003	1		LGE			
Washington, Dante	Virginia Beach Mariners	Charlotte Eagles	Virginia Beach Mariners	8/1/2003	1		LGE			
Washington, Dante	Virginia Beach Mariners	Atlanta Silverbacks	Virginia Beach Mariners	8/2/2003	1		LGE	Hutchison, Russell		
Jeffrey, Kevin	Richmond Kickers	Richmond Kickers	Virginia Beach Mariners	8/8/2003	1		LGE	Burke, Michael		
Fenger-Larsen, Jakob	Virginia Beach Mariners	Richmond Kickers	Virginia Beach Mariners	8/8/2003	1		LGE	Alvarez, Daniel		
Hutchison, Russell	Virginia Beach Mariners	Atlanta Silverbacks	Virginia Beach Mariners	8/13/2003	1		LGE	Vargas-Aguilera, Roland (Pato)		
Hutchison, Russell	Virginia Beach Mariners	Virginia Beach Mariners	Charlotte Eagles	8/15/2003	1		LGE			
Lassiter, Roy	Virginia Beach Mariners	Virginia Beach Mariners	Charlotte Eagles	8/15/2003	1		LGE			
Acres, Jason	Charlotte Eagles	Virginia Beach Mariners	Charlotte Eagles	8/15/2003	1		LGE			
Fuller, Ian	Rochester Rhinos	Rochester Rhinos	Toronto Lynx	8/1/2003	1		LGE			
Mladenov, Stoian	Rochester Rhinos	Rochester Rhinos	Syracuse Salty Dogs	8/3/2003	1		LGE	Demmin, Craig		
Miller, Doug	Rochester Rhinos	Rochester Rhinos	Syracuse Salty Dogs	8/3/2003	1		LGE	Fuller, Ian		
Rivas, Rene	Syracuse Salty Dogs	Rochester Rhinos	Syracuse Salty Dogs	8/3/2003	1		LGE			
Millwood, Machel	Syracuse Salty Dogs	Rochester Rhinos	Syracuse Salty Dogs	8/3/2003	1		LGE	Medina, Anthony		
Green, Michael	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Rochester Rhinos	8/9/2003	1		LGE	Villar, Ricardo		
Korol, Aleksey	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Rochester Rhinos	8/9/2003	1		LGE	Villar, Ricardo		
Martins, Thiago	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Rochester Rhinos	8/9/2003	1		LGE	Flavius, David		
Woolfolk, Corey	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Rochester Rhinos	8/9/2003	1		LGE	Flavius, David		
Hayes, David	Rochester Rhinos	Pittsburgh Riverhounds	Rochester Rhinos	8/9/2003	1		LGE	Mladenov, Stoian		
Miller, Doug	Rochester Rhinos	Pittsburgh Riverhounds	Rochester Rhinos	8/9/2003	1		LGE			
Valencia-Jimenez, Gabriel	Rochester Rhinos	Pittsburgh Riverhounds	Rochester Rhinos	8/9/2003	1		LGE			
Mendez, Carlos	Rochester Rhinos	Rochester Rhinos	Atlanta Silverbacks	8/16/2003	1		LGE	Suarez, Cuauhtemoc (Temoc)		
Fuller, Ian	Rochester Rhinos	Rochester Rhinos	Atlanta Silverbacks	8/16/2003	1		LGE	Miller, Doug		
Fuller, Ian	Rochester Rhinos	Rochester Rhinos	Atlanta Silverbacks	8/16/2003	1		LGE			
Hayes, David	Rochester Rhinos	Rochester Rhinos	Richmond Kickers	8/23/2003	1		LGE	Wilson, Kirk		
Fuller, Ian	Rochester Rhinos	Rochester Rhinos	Richmond Kickers	8/23/2003	1		LGE	Wilson, Kirk		
Miller, Doug	Rochester Rhinos	Rochester Rhinos	Richmond Kickers	8/23/2003	1		LGE	Hayes, David		
Lekics, Paul	Richmond Kickers	Rochester Rhinos	Richmond Kickers	8/23/2003	1		LGE	Ukrop, Rob		
Knight, Kevin	Richmond Kickers	Rochester Rhinos	Richmond Kickers	8/23/2003	1		LGE	Williams, Tony		
Tanner, Thomas	Syracuse Salty Dogs	Syracuse Salty Dogs	Rochester Rhinos	8/29/2003	1		LGE	Mack, Gary (Ryan)		
Millwood, Machel	Syracuse Salty Dogs	Syracuse Salty Dogs	Rochester Rhinos	8/29/2003	1		LGE	Kirmse, Michael		
Millwood, Machel	Syracuse Salty Dogs	Syracuse Salty Dogs	Rochester Rhinos	8/29/2003	1		LGE	Delgado, Noah		
Suarez, Cuauhtemoc (Temoc)	Rochester Rhinos	Syracuse Salty Dogs	Rochester Rhinos	8/29/2003	1		LGE			
Mitchell, Jamel	Rochester Rhinos	Syracuse Salty Dogs	Rochester Rhinos	8/29/2003	1		LGE			
Martins, Thiago	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Toronto Lynx	8/15/2003	1		LGE			
Martins, Thiago	Pittsburgh Riverhounds	Toronto Lynx	Pittsburgh Riverhounds	8/17/2003	1		LGE	Villar, Ricardo		
Martins, Thiago	Pittsburgh Riverhounds	Toronto Lynx	Pittsburgh Riverhounds	8/17/2003	1		LGE	Villar, Ricardo		
Woolfolk, Corey	Pittsburgh Riverhounds	Toronto Lynx	Pittsburgh Riverhounds	8/17/2003	1		LGE	Martins, Thiago		
Evans, Justin	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Virginia Beach Mariners	8/22/2003	1		LGE	Flavius, David		
