Player	Team-For	Home-Team	Away-Team	Date	Goal-Time	Goal-Type	Comp	Assist	Assist2	
Hess, Matthew	Southern California Seahorse	Southern California Seahorse	San Gabriel Valley Highlanders	5/18/2001	0		LGE	Lawson, Beau		
McLeish, Josh	Southern California Seahorse	Southern California Seahorse	San Gabriel Valley Highlanders	5/18/2001	0		LGE			
Lawson, Beau	Southern California Seahorse	Southern California Seahorse	San Gabriel Valley Highlanders	5/18/2001	0		LGE			
Lawson, Beau	Southern California Seahorse	Southern California Seahorse	San Gabriel Valley Highlanders	5/18/2001	0		LGE	Hotchkin, Jason		
Jones, Jordan	Southern California Seahorse	Southern California Seahorse	San Gabriel Valley Highlanders	5/18/2001	0		LGE	McLeish, Josh		
Retiz, Jose	Southern California Seahorse	Southern California Seahorse	San Gabriel Valley Highlanders	5/18/2001	0		LGE	Jones, Jordan		
Concha, Guillermo	Denver Cougars	Denver Cougars	Colorado Springs Ascent	5/18/2001	0		LGE	Harrell, Matt		
Concha, Guillermo	Denver Cougars	Denver Cougars	Colorado Springs Ascent	5/18/2001	0		LGE	Stumpf, Kris		
Kayali, Mazen	Denver Cougars	Denver Cougars	Colorado Springs Ascent	5/18/2001	0		LGE	Keeler, Jeremiah		
Cobo, Christian	Denver Cougars	Denver Cougars	Colorado Springs Ascent	5/18/2001	0		LGE	Ward, Brent		
Grau, Dustin	Sioux Falls SpitFire	Sioux Falls SpitFire	Chicago Eagles Select	5/18/2001	0		LGE	Rolfing, Todd		
Grau, Dustin	Sioux Falls SpitFire	Sioux Falls SpitFire	Chicago Eagles Select	5/18/2001	0		LGE	Koroma, Alhassan		
Wesseh, Doco	Chicago Eagles Select	Sioux Falls SpitFire	Chicago Eagles Select	5/18/2001	0		LGE			
Monterastelli, Eric	Orange County Blue Star	Orange County Blue Star	Central Coast Roadrunners	5/18/2001	0		LGE			
Dodds, Robert	Central Coast Roadrunners	Orange County Blue Star	Central Coast Roadrunners	5/18/2001	0		LGE	Gomez, Jesus		
Trotter, Matt	Central Coast Roadrunners	Orange County Blue Star	Central Coast Roadrunners	5/18/2001	0		LGE	Vega, Ernesto		
Katz, Ryan	Central Coast Roadrunners	Orange County Blue Star	Central Coast Roadrunners	5/18/2001	0		LGE	McGregor, Dana		
Khalil, Joseph	Miami Strike Force	Miami Strike Force	Palm Beach Pumas	5/18/2001	0		LGE			
Gil-Alzate, Oscar	Palm Beach Pumas	Miami Strike Force	Palm Beach Pumas	5/18/2001	0		LGE			
Pereira, Adriano	Palm Beach Pumas	Miami Strike Force	Palm Beach Pumas	5/18/2001	0		LGE	Norton, Justin		
Southern, Mark	South Jersey Barons	South Jersey Barons	New Jersey Stallions	5/18/2001	0		LGE			
Sullivan, Brendan	South Jersey Barons	South Jersey Barons	New Jersey Stallions	5/18/2001	0		LGE	Creary, Leon		
Sullivan, Brendan	South Jersey Barons	South Jersey Barons	New Jersey Stallions	5/18/2001	0		LGE	Creary, Leon		
Cop, Ante	New Jersey Stallions	South Jersey Barons	New Jersey Stallions	5/18/2001	0		LGE			
Lukungu, Ali	Kalamazoo Kingdom	Kalamazoo Kingdom	West Michigan Edge	5/18/2001	0		LGE	Kench, Craig		
Kench, Craig	Kalamazoo Kingdom	Kalamazoo Kingdom	West Michigan Edge	5/18/2001	0		LGE			
Swann, John	Kalamazoo Kingdom	Kalamazoo Kingdom	West Michigan Edge	5/18/2001	0		LGE	Dias, Vijay		
Johnston, Jeff	West Michigan Edge	Kalamazoo Kingdom	West Michigan Edge	5/18/2001	0		LGE			
Piza, Fernando	West Michigan Edge	Kalamazoo Kingdom	West Michigan Edge	5/18/2001	0		LGE	Wilson, William		
Wilson, William	West Michigan Edge	Kalamazoo Kingdom	West Michigan Edge	5/18/2001	0		LGE	Piza, Fernando		
Bailey, Joel	West Michigan Edge	Kalamazoo Kingdom	West Michigan Edge	5/18/2001	0		LGE			
Barton, Casey	Wichita Jets	Wichita Jets	Boulder Nova	5/18/2001	0		LGE	Reynolds, Gregory		
Hansen, Richard	Boulder Nova	Wichita Jets	Boulder Nova	5/18/2001	0		LGE	Biffle, Brian		
Hansen, Richard	Boulder Nova	Wichita Jets	Boulder Nova	5/18/2001	0		LGE	Biffle, Brian		
Rada, Hansen	Boulder Nova	Wichita Jets	Boulder Nova	5/18/2001	0		LGE	Carroll, John		
